date,sales,price,advertising_cost
2025-10-06,148,58,1334
2025-10-07,140,69,1343
2025-10-08,141,41,1052
2025-10-09,134,51,1338
2025-10-10,63,61,906
2025-10-11,53,51,1034
2025-10-12,105,51,1957
2025-10-13,134,43,1194
2025-10-14,189,56,1964
2025-10-15,91,57,935
2025-10-16,133,44,1045
2025-10-17,149,55,1612
2025-10-18,132,56,1013
2025-10-19,156,67,1770
2025-10-20,96,46,1285
2025-10-21,71,44,963
2025-10-22,55,65,1377
2025-10-23,187,55,1450
2025-10-24,121,58,1140
2025-10-25,62,48,919
2025-10-26,180,52,1778
2025-10-27,181,66,1903
2025-10-28,157,41,841
2025-10-29,100,41,1936
2025-10-30,55,63,1509
2025-10-31,139,49,853
2025-11-01,92,68,1870
2025-11-02,135,49,1069
2025-11-03,77,64,1026
2025-11-04,179,66,1276
2025-11-05,89,53,1472
2025-11-06,119,53,1704
2025-11-07,159,40,1619
2025-11-08,161,68,1292
2025-11-09,91,59,1076
2025-11-10,142,42,819
2025-11-11,62,68,1824
2025-11-12,116,69,1819
2025-11-13,172,46,1147
2025-11-14,157,56,866
2025-11-15,155,45,1410
2025-11-16,144,67,1925
2025-11-17,141,66,1753
2025-11-18,70,51,1618
2025-11-19,108,45,1614
2025-11-20,154,44,1061
2025-11-21,171,44,1865
2025-11-22,75,64,1785
2025-11-23,188,62,1108
2025-11-24,101,69,801
2025-11-25,69,57,1934
2025-11-26,198,41,1418
2025-11-27,165,54,1223
2025-11-28,153,47,811
2025-11-29,154,59,1614
2025-11-30,145,53,841
2025-12-01,109,49,1241
2025-12-02,53,46,1146
2025-12-03,54,43,1223
2025-12-04,69,69,1880
2025-12-05,159,53,1983
2025-12-06,181,62,1741
2025-12-07,189,59,1937
2025-12-08,185,50,939
2025-12-09,172,50,1054
2025-12-10,57,64,1493
2025-12-11,85,40,1056
2025-12-12,171,67,1714
2025-12-13,176,43,1100
2025-12-14,91,51,1057
2025-12-15,155,61,1178
2025-12-16,128,51,1043
2025-12-17,140,46,1323
2025-12-18,144,58,973
2025-12-19,110,68,1763
2025-12-20,168,64,1509
2025-12-21,92,47,1802
2025-12-22,110,66,1505
2025-12-23,137,64,1340
2025-12-24,97,42,1512
2025-12-25,116,48,1591
2025-12-26,191,48,1404
2025-12-27,144,42,1066
2025-12-28,126,49,1945
2025-12-29,186,47,1269
2025-12-30,92,62,1495
2025-12-31,184,54,998
2026-01-01,137,49,864
2026-01-02,138,57,1629
2026-01-03,174,43,1575
2026-01-04,107,47,1514
2026-01-05,166,64,1861
2026-01-06,116,41,1284
2026-01-07,53,67,1103
2026-01-08,187,68,1781
2026-01-09,176,51,1521
2026-01-10,140,57,1039
2026-01-11,176,43,1502
2026-01-12,155,62,1649
2026-01-13,130,68,1741
2026-01-14,159,65,869
2026-01-15,158,46,1464
2026-01-16,106,55,1953
2026-01-17,104,52,1824
2026-01-18,123,68,1398
2026-01-19,139,43,1999
2026-01-20,160,64,1051
2026-01-21,108,59,939
2026-01-22,112,43,1359
2026-01-23,166,62,851
2026-01-24,123,52,1705
2026-01-25,75,52,1743
2026-01-26,104,66,923
2026-01-27,159,65,1690
2026-01-28,106,68,846
2026-01-29,95,48,999
2026-01-30,159,49,1705
2026-01-31,52,50,1503
2026-02-01,103,63,1495
2026-02-02,106,51,1559
2026-02-03,65,56,1869
2026-02-04,196,56,1649
2026-02-05,100,44,948
2026-02-06,151,43,992
2026-02-07,66,63,1091
2026-02-08,73,59,1506
2026-02-09,187,66,1099
2026-02-10,61,56,1042
2026-02-11,112,40,1075
2026-02-12,133,69,1875
2026-02-13,101,51,1130
2026-02-14,117,40,1270
2026-02-15,131,62,1071
2026-02-16,193,48,1295
2026-02-17,186,62,1043
2026-02-18,161,67,1182
2026-02-19,90,60,1969
2026-02-20,111,64,1859
2026-02-21,52,60,1653
2026-02-22,175,65,936
2026-02-23,124,57,948
2026-02-24,113,57,1751
2026-02-25,125,42,1527
2026-02-26,135,57,1181
2026-02-27,161,58,1707
2026-02-28,153,53,872
2026-03-01,177,48,1057
2026-03-02,136,58,1724
2026-03-03,81,66,1695
2026-03-04,187,55,1674
2026-03-05,69,68,1643
2026-03-06,79,45,1161
2026-03-07,174,50,1905
2026-03-08,145,44,1404
2026-03-09,95,48,935
2026-03-10,113,61,1491
2026-03-11,197,45,1379
2026-03-12,81,60,1809
2026-03-13,76,43,1545
2026-03-14,142,52,1350
2026-03-15,163,64,1252
2026-03-16,119,44,1047
2026-03-17,164,63,1188
2026-03-18,98,64,1028
2026-03-19,187,52,1917
2026-03-20,81,42,830
2026-03-21,189,55,1637
2026-03-22,114,58,1605
2026-03-23,126,51,1176
2026-03-24,165,68,1868
2026-03-25,113,59,1821
2026-03-26,156,63,1175
2026-03-27,136,51,1891
2026-03-28,79,45,1414
2026-03-29,195,48,1462
2026-03-30,82,53,1852
2026-03-31,183,40,1869
2026-04-01,166,68,1362
2026-04-02,81,64,1016
2026-04-03,86,63,875
2026-04-04,141,65,1513
2026-04-05,84,64,1413
2026-04-06,109,60,1127
2026-04-07,148,63,1817
2026-04-08,124,45,1373
2026-04-09,52,61,823
2026-04-10,162,45,1243
2026-04-11,56,67,1528
2026-04-12,134,58,1419
2026-04-13,133,62,1471
2026-04-14,161,52,1967
2026-04-15,52,56,1472
2026-04-16,178,65,1519
2026-04-17,153,55,1079
2026-04-18,178,55,1562
2026-04-19,118,54,1006
2026-04-20,93,41,1124
2026-04-21,157,66,1342
2026-04-22,106,54,1765
2026-04-23,160,51,1641
2026-04-24,177,60,1854
2026-04-25,58,42,1626
2026-04-26,67,55,1430
2026-04-27,69,62,969
2026-04-28,199,51,1686
2026-04-29,114,64,828
2026-04-30,72,57,1795
2026-05-01,195,56,1860
2026-05-02,189,64,1239
2026-05-03,174,50,1497
2026-05-04,120,60,1958
2026-05-05,195,57,1512
2026-05-06,117,59,1982
2026-05-07,82,48,1656
2026-05-08,192,41,1525
2026-05-09,184,46,1314
2026-05-10,61,65,1652
2026-05-11,157,45,1339
2026-05-12,87,49,1383
2026-05-13,185,41,865
2026-05-14,113,65,975
2026-05-15,144,42,1366
2026-05-16,98,54,1087
2026-05-17,60,41,1985
2026-05-18,129,64,1628
2026-05-19,59,54,1279
2026-05-20,138,48,1990
2026-05-21,105,43,1112
2026-05-22,130,44,1156
2026-05-23,121,55,805
2026-05-24,168,68,1733
2026-05-25,54,44,1763
2026-05-26,169,45,1906
2026-05-27,185,68,1220
2026-05-28,54,51,1576
2026-05-29,51,56,1922
2026-05-30,115,54,1912
2026-05-31,82,66,1598
2026-06-01,50,41,1547
2026-06-02,71,40,956
2026-06-03,87,52,1435
2026-06-04,84,52,1446
2026-06-05,118,56,1197
2026-06-06,162,46,1373
2026-06-07,79,62,823
2026-06-08,101,42,1039
2026-06-09,141,45,1248
2026-06-10,138,49,1195
2026-06-11,181,55,1873
2026-06-12,79,49,1925
2026-06-13,191,58,1447
2026-06-14,166,48,1609
2026-06-15,149,55,1683
2026-06-16,101,53,1287
2026-06-17,70,50,1373
2026-06-18,72,52,1284
2026-06-19,121,40,1675
2026-06-20,163,49,1081
2026-06-21,170,44,1971
2026-06-22,88,67,1470
2026-06-23,168,60,950
2026-06-24,122,68,1838
2026-06-25,168,53,1230
2026-06-26,107,49,1702
2026-06-27,183,43,1014
2026-06-28,66,59,1555
2026-06-29,166,60,1517
2026-06-30,74,56,1989
2026-07-01,182,55,1053
2026-07-02,51,57,1431
2026-07-03,86,56,1291
2026-07-04,127,44,1376
2026-07-05,139,62,1530
2026-07-06,96,63,1196
2026-07-07,154,53,1796
2026-07-08,122,63,1860
2026-07-09,88,58,1261
2026-07-10,154,63,873
2026-07-11,99,66,1476
2026-07-12,143,51,926
2026-07-13,148,58,1941
2026-07-14,195,56,1223
2026-07-15,83,51,887
2026-07-16,50,41,1255
2026-07-17,54,59,1605
2026-07-18,185,58,908
2026-07-19,99,52,923
2026-07-20,94,44,1799
2026-07-21,137,49,1622
2026-07-22,69,69,1767
2026-07-23,159,49,828
2026-07-24,63,63,951
2026-07-25,157,44,1024
2026-07-26,195,51,1728
2026-07-27,109,44,1519
2026-07-28,118,42,1464
2026-07-29,76,64,1693
2026-07-30,165,68,1309
2026-07-31,118,51,1798
2026-08-01,163,58,1093
2026-08-02,131,44,1574
2026-08-03,178,68,957
2026-08-04,160,61,1193
2026-08-05,92,58,1407
2026-08-06,166,41,1827
2026-08-07,56,45,1105
2026-08-08,88,56,1626
2026-08-09,90,51,1714
2026-08-10,115,43,817
2026-08-11,154,62,1310
2026-08-12,63,68,1380
2026-08-13,51,53,1285
2026-08-14,102,44,1157
2026-08-15,115,57,1750
2026-08-16,147,41,977
2026-08-17,114,51,1638
2026-08-18,108,52,1578
2026-08-19,195,49,1933
2026-08-20,61,42,1129
2026-08-21,93,46,1687
2026-08-22,64,43,1483
2026-08-23,187,48,1065
2026-08-24,164,63,1687
2026-08-25,55,49,1391
2026-08-26,124,69,1720
2026-08-27,173,55,1174
2026-08-28,177,50,1214
2026-08-29,117,47,1221
2026-08-30,197,50,822
2026-08-31,178,43,1945
2026-09-01,161,68,1617
2026-09-02,123,44,1347
2026-09-03,100,51,1729
2026-09-04,156,44,1724
2026-09-05,96,67,1187
2026-09-06,53,57,1146
2026-09-07,98,44,865
2026-09-08,140,47,1982
2026-09-09,78,65,1366
2026-09-10,99,47,1153
2026-09-11,129,57,805
2026-09-12,158,42,1762
2026-09-13,185,44,822
2026-09-14,77,41,1065
2026-09-15,101,67,1297
2026-09-16,142,44,838
2026-09-17,181,51,1300
2026-09-18,160,60,1381
2026-09-19,134,56,1292
2026-09-20,110,50,1081
2026-09-21,137,52,1218
2026-09-22,107,49,1099
2026-09-23,83,61,1055
2026-09-24,191,65,1696
2026-09-25,146,64,1793
2026-09-26,176,45,1354
2026-09-27,94,58,1413
2026-09-28,194,55,1797
2026-09-29,63,61,1954
2026-09-30,85,50,1595
2026-10-01,147,47,1564
2026-10-02,148,59,1284
2026-10-03,74,47,981
2026-10-04,122,56,881
2026-10-05,171,60,1049
2026-10-06,108,63,1913
2026-10-07,156,65,1453
2026-10-08,83,64,899
2026-10-09,53,49,1053
2026-10-10,61,49,981
2026-10-11,138,52,918
2026-10-12,115,65,1666
2026-10-13,185,41,1159
2026-10-14,146,40,1399
2026-10-15,182,59,1194
2026-10-16,70,40,1300
2026-10-17,178,55,1523
2026-10-18,167,69,1696
2026-10-19,153,60,1704
2026-10-20,158,58,1160
2026-10-21,197,61,926
2026-10-22,74,52,1193
2026-10-23,156,47,893
2026-10-24,111,68,1065
2026-10-25,83,58,1113
2026-10-26,81,59,973
2026-10-27,150,62,875
2026-10-28,120,64,1392
2026-10-29,109,54,943
2026-10-30,119,64,1795
2026-10-31,57,51,942
2026-11-01,107,45,1271
2026-11-02,130,69,922
2026-11-03,113,40,1949
2026-11-04,62,46,1762
2026-11-05,128,53,1692
2026-11-06,130,58,930
2026-11-07,160,62,1477
2026-11-08,139,51,997
2026-11-09,159,62,1064
2026-11-10,150,55,1745
2026-11-11,51,53,1626
2026-11-12,79,65,1703
2026-11-13,119,41,823
2026-11-14,117,69,1143
2026-11-15,165,42,1100
2026-11-16,73,44,1825
2026-11-17,122,44,1513
2026-11-18,197,63,931
2026-11-19,145,46,1554
2026-11-20,87,69,1556
2026-11-21,184,68,1130
2026-11-22,150,50,903
2026-11-23,120,59,1594
2026-11-24,137,67,1908
2026-11-25,83,49,1108
2026-11-26,80,43,1456
2026-11-27,184,43,1475
2026-11-28,136,44,1259
2026-11-29,129,46,1095
2026-11-30,144,61,882
2026-12-01,126,53,1159
2026-12-02,143,51,978
2026-12-03,192,48,1934
2026-12-04,195,54,1558
2026-12-05,80,64,1611
2026-12-06,65,56,1311
2026-12-07,123,40,891
2026-12-08,99,55,1275
2026-12-09,112,60,1993
2026-12-10,160,42,922
2026-12-11,145,42,1436
2026-12-12,85,44,944
2026-12-13,166,47,1230
2026-12-14,140,60,1672
2026-12-15,129,68,840
2026-12-16,123,62,1632
2026-12-17,78,55,1782
2026-12-18,108,48,1827
2026-12-19,107,67,1770
2026-12-20,196,64,1385
2026-12-21,158,45,1401
2026-12-22,164,65,1209
2026-12-23,168,58,904
2026-12-24,145,44,1234
2026-12-25,64,45,1134
2026-12-26,144,63,1814
2026-12-27,185,62,1716
2026-12-28,194,63,1532
2026-12-29,123,62,1199
2026-12-30,103,46,1958
2026-12-31,196,43,1696
2027-01-01,193,58,1556
2027-01-02,146,55,1565
2027-01-03,161,61,1391
2027-01-04,54,49,919
2027-01-05,122,43,1753
2027-01-06,66,41,1106
2027-01-07,147,46,1185
2027-01-08,135,57,1933
2027-01-09,81,67,827
2027-01-10,191,47,1370
2027-01-11,149,43,1366
2027-01-12,82,60,1562
2027-01-13,107,52,1521
2027-01-14,81,66,810
2027-01-15,176,59,1732
2027-01-16,75,58,1793
2027-01-17,114,62,1820
2027-01-18,68,48,1897
2027-01-19,67,67,1258
2027-01-20,130,42,1954
2027-01-21,166,67,1761
2027-01-22,107,59,846
2027-01-23,163,62,1096
2027-01-24,115,55,813
2027-01-25,106,43,1449
2027-01-26,87,41,1721
2027-01-27,94,63,817
2027-01-28,70,48,1519
2027-01-29,65,49,1681
2027-01-30,119,49,926
2027-01-31,193,66,1581
2027-02-01,154,48,1853
2027-02-02,192,54,1341
2027-02-03,174,62,1867
2027-02-04,140,44,1474
2027-02-05,63,58,1826
2027-02-06,94,64,1336
2027-02-07,183,46,1945
2027-02-08,51,69,1701
2027-02-09,149,52,1716
2027-02-10,176,65,1606
2027-02-11,53,43,1722
2027-02-12,167,41,1889
2027-02-13,148,52,1190
2027-02-14,196,51,1294
2027-02-15,119,69,923
2027-02-16,140,42,1281
2027-02-17,82,56,1797
2027-02-18,151,55,1401
2027-02-19,135,67,1252
2027-02-20,79,63,1357
2027-02-21,178,49,1635
2027-02-22,128,48,1002
2027-02-23,166,43,1572
2027-02-24,101,55,1832
2027-02-25,72,50,1966
2027-02-26,76,49,872
2027-02-27,140,60,1082
2027-02-28,142,60,1457
2027-03-01,145,41,1340
2027-03-02,64,46,1268
2027-03-03,141,46,1227
2027-03-04,197,58,1946
2027-03-05,62,49,1476
2027-03-06,117,54,1588
2027-03-07,96,65,1487
2027-03-08,102,50,981
2027-03-09,120,54,1522
2027-03-10,162,48,1576
2027-03-11,182,66,1407
2027-03-12,87,61,1834
2027-03-13,98,56,910
2027-03-14,58,68,1909
2027-03-15,100,54,1001
2027-03-16,73,66,1111
2027-03-17,106,49,1482
2027-03-18,103,57,1767
2027-03-19,107,46,1204
2027-03-20,164,49,1548
2027-03-21,74,61,990
2027-03-22,89,59,1348
2027-03-23,134,50,911
2027-03-24,110,47,1750
2027-03-25,144,64,1164
2027-03-26,186,44,1661
2027-03-27,155,60,1642
2027-03-28,137,63,1507
2027-03-29,83,69,1642
2027-03-30,139,56,885
2027-03-31,169,65,1305
2027-04-01,184,69,1276
2027-04-02,114,44,1940
2027-04-03,160,55,1848
2027-04-04,141,53,1624
2027-04-05,113,67,1107
2027-04-06,182,66,880
2027-04-07,53,41,1254
2027-04-08,63,54,820
2027-04-09,105,43,966
2027-04-10,94,55,959
2027-04-11,82,51,1615
2027-04-12,151,69,959
2027-04-13,126,48,1174
2027-04-14,117,40,1254
2027-04-15,80,44,1240
2027-04-16,141,52,1646
2027-04-17,113,62,1978
2027-04-18,68,57,1660
2027-04-19,179,69,1910
2027-04-20,96,64,1774
2027-04-21,125,43,1792
2027-04-22,129,53,1551
2027-04-23,133,45,1394
2027-04-24,188,64,1590
2027-04-25,52,44,835
2027-04-26,163,63,972
2027-04-27,86,52,1081
2027-04-28,147,44,1903
2027-04-29,109,46,860
2027-04-30,80,46,1997
2027-05-01,133,49,1650
2027-05-02,165,67,1401
2027-05-03,192,52,1301
2027-05-04,65,47,847
2027-05-05,145,40,1708
2027-05-06,56,60,1067
2027-05-07,168,46,1411
2027-05-08,143,60,1820
2027-05-09,116,63,1200
2027-05-10,81,51,1361
2027-05-11,132,52,961
2027-05-12,112,48,1934
2027-05-13,76,41,1760
2027-05-14,86,60,1733
2027-05-15,125,50,1773
2027-05-16,119,66,1394
2027-05-17,144,44,1268
2027-05-18,152,56,1030
2027-05-19,82,67,1090
2027-05-20,192,68,1100
2027-05-21,117,40,986
2027-05-22,157,55,1151
2027-05-23,137,51,1841
2027-05-24,111,42,951
2027-05-25,100,65,1810
2027-05-26,54,68,1714
2027-05-27,139,41,1809
2027-05-28,50,56,942
2027-05-29,158,47,1526
2027-05-30,81,42,873
2027-05-31,62,69,1864
2027-06-01,55,59,1442
2027-06-02,133,59,1227
2027-06-03,196,46,823
2027-06-04,139,40,1454
2027-06-05,142,46,1223
2027-06-06,169,57,1987
2027-06-07,136,47,1121
2027-06-08,141,44,1299
2027-06-09,127,46,1295
2027-06-10,130,63,1043
2027-06-11,92,53,1498
2027-06-12,127,68,1048
2027-06-13,74,55,1648
2027-06-14,102,69,1584
2027-06-15,130,45,1451
2027-06-16,94,66,930
2027-06-17,74,60,1613
2027-06-18,179,64,1651
2027-06-19,100,64,961
2027-06-20,156,58,1535
2027-06-21,146,48,1411
2027-06-22,151,41,1865
2027-06-23,100,51,1270
2027-06-24,124,50,1992
2027-06-25,199,69,1528
2027-06-26,146,60,1056
2027-06-27,131,48,1466
2027-06-28,120,41,1259
2027-06-29,153,54,973
2027-06-30,195,57,1794
2027-07-01,110,69,939
2027-07-02,67,46,1048
2027-07-03,117,50,1261
2027-07-04,103,62,803
2027-07-05,197,48,1782
2027-07-06,83,50,801
2027-07-07,192,64,932
2027-07-08,162,44,1276
2027-07-09,58,67,1289
2027-07-10,52,58,1461
2027-07-11,122,47,1204
2027-07-12,77,66,1654
2027-07-13,121,55,1809
2027-07-14,160,41,1683
2027-07-15,114,50,1350
2027-07-16,192,56,1143
2027-07-17,69,65,1342
2027-07-18,73,42,1516
2027-07-19,80,56,1662
2027-07-20,115,50,971
2027-07-21,145,69,1459
2027-07-22,134,55,1552
2027-07-23,99,69,979
2027-07-24,90,63,1733
2027-07-25,145,62,1654
2027-07-26,67,63,1784
2027-07-27,114,69,1085
2027-07-28,76,41,1420
2027-07-29,85,67,1721
2027-07-30,113,43,1326
2027-07-31,168,44,1566
2027-08-01,176,63,1216
2027-08-02,194,43,1600
2027-08-03,55,65,1403
2027-08-04,137,41,1578
2027-08-05,72,69,1283
2027-08-06,102,66,1658
2027-08-07,70,62,1001
2027-08-08,56,69,1393
2027-08-09,125,63,901
2027-08-10,103,40,1321
2027-08-11,72,44,1008
2027-08-12,166,68,1256
2027-08-13,80,60,1817
2027-08-14,130,48,1240
2027-08-15,160,44,1766
2027-08-16,193,60,1619
2027-08-17,132,54,993
2027-08-18,156,48,1216
2027-08-19,96,67,1636
2027-08-20,195,63,1775
2027-08-21,113,53,1039
2027-08-22,86,53,946
2027-08-23,173,41,926
2027-08-24,71,56,909
2027-08-25,95,63,1498
2027-08-26,139,58,1691
2027-08-27,155,40,1761
2027-08-28,113,41,1475
2027-08-29,119,60,1625
2027-08-30,175,47,1693
2027-08-31,50,47,1023
2027-09-01,155,48,1721
2027-09-02,99,61,1524
2027-09-03,90,59,1209
2027-09-04,145,40,1421
2027-09-05,167,56,800
2027-09-06,109,50,1688
2027-09-07,117,44,941
2027-09-08,198,68,848
2027-09-09,148,52,807
2027-09-10,69,41,838
2027-09-11,133,68,1960
2027-09-12,162,69,943
2027-09-13,135,68,1744
2027-09-14,168,50,1034
2027-09-15,129,67,1961
2027-09-16,63,40,1129
2027-09-17,110,48,1169
2027-09-18,152,66,1530
2027-09-19,63,60,1451
2027-09-20,67,49,807
2027-09-21,191,47,1297
2027-09-22,112,42,1310
2027-09-23,108,43,1137
2027-09-24,126,54,1026
2027-09-25,188,43,996
2027-09-26,71,60,1508
2027-09-27,113,41,1332
2027-09-28,53,69,819
2027-09-29,106,59,1038
2027-09-30,87,69,960
2027-10-01,67,56,1435
2027-10-02,155,52,1872
2027-10-03,168,68,809
2027-10-04,68,43,1205
2027-10-05,109,51,1506
2027-10-06,58,69,1189
2027-10-07,90,52,1112
2027-10-08,151,59,1512
2027-10-09,171,60,971
2027-10-10,107,57,1056
2027-10-11,117,64,1205
2027-10-12,198,61,1727
2027-10-13,69,46,1807
2027-10-14,134,59,1145
2027-10-15,186,61,1304
2027-10-16,55,69,1795
2027-10-17,150,59,1626
2027-10-18,152,43,1922
2027-10-19,104,42,800
2027-10-20,136,52,1745
2027-10-21,103,57,1559
2027-10-22,87,46,844
2027-10-23,108,58,1308
2027-10-24,92,48,1284
2027-10-25,131,54,1740
2027-10-26,70,54,1515
2027-10-27,93,61,840
2027-10-28,117,46,1346
2027-10-29,152,62,987
2027-10-30,105,59,1474
2027-10-31,162,57,875
2027-11-01,58,64,1810
2027-11-02,137,53,1581
2027-11-03,179,48,1171
2027-11-04,143,69,1296
2027-11-05,50,50,1890
2027-11-06,196,66,1442
2027-11-07,130,55,1134
2027-11-08,132,43,1135
2027-11-09,63,48,1117
2027-11-10,78,64,1178
2027-11-11,72,67,1080
2027-11-12,195,43,1014
2027-11-13,179,59,945
2027-11-14,150,47,1071
2027-11-15,134,45,1010
2027-11-16,99,59,1104
2027-11-17,154,50,1647
2027-11-18,69,55,1120
2027-11-19,90,50,1368
2027-11-20,92,46,896
2027-11-21,187,55,1647
2027-11-22,160,41,1637
2027-11-23,146,60,1231
2027-11-24,112,45,971
2027-11-25,86,63,1176
2027-11-26,59,47,1075
2027-11-27,100,55,905
2027-11-28,144,54,1630
2027-11-29,154,52,1422
2027-11-30,89,40,922
2027-12-01,122,60,1883
2027-12-02,107,43,1081
2027-12-03,133,45,1099
2027-12-04,50,56,1778
2027-12-05,194,65,958
2027-12-06,165,41,1045
2027-12-07,55,41,1497
2027-12-08,84,63,1906
2027-12-09,124,42,1269
2027-12-10,150,63,1007
2027-12-11,188,62,1112
2027-12-12,88,62,1857
2027-12-13,108,51,1944
2027-12-14,198,60,939
2027-12-15,134,52,1936
2027-12-16,141,42,1446
2027-12-17,81,64,1855
2027-12-18,176,55,1268
2027-12-19,73,49,1170
2027-12-20,54,45,1045
2027-12-21,107,42,1454
2027-12-22,80,62,1044
2027-12-23,177,56,1925
2027-12-24,87,42,1806
2027-12-25,151,46,1856
2027-12-26,124,54,1182
2027-12-27,115,66,1539
2027-12-28,64,44,1255
2027-12-29,140,52,1606
2027-12-30,191,48,1257
2027-12-31,118,64,1799
2028-01-01,142,41,1836
2028-01-02,158,68,1627
2028-01-03,193,59,1612
2028-01-04,76,69,1834
2028-01-05,136,54,1287
2028-01-06,68,65,1279
2028-01-07,65,69,873
2028-01-08,134,62,1770
2028-01-09,61,51,1242
2028-01-10,177,47,1095
2028-01-11,72,41,917
2028-01-12,58,45,1039
2028-01-13,131,65,939
2028-01-14,121,53,1902
2028-01-15,153,55,1325
2028-01-16,77,55,928
2028-01-17,109,42,1521
2028-01-18,126,52,1356
2028-01-19,62,65,1819
2028-01-20,77,55,1086
2028-01-21,53,59,1974
2028-01-22,182,40,1369
2028-01-23,95,69,1276
2028-01-24,118,51,1281
2028-01-25,157,61,1579
2028-01-26,133,40,1967
2028-01-27,169,41,1679
2028-01-28,178,52,1222
2028-01-29,103,63,1879
2028-01-30,122,42,1926
2028-01-31,143,61,1091
2028-02-01,168,64,1773
2028-02-02,91,50,1754
2028-02-03,146,63,1001
2028-02-04,96,55,1342
2028-02-05,88,69,915
2028-02-06,120,51,1567
2028-02-07,152,67,1086
2028-02-08,103,64,1250
2028-02-09,76,66,803
2028-02-10,146,64,870
2028-02-11,154,67,1646
2028-02-12,84,64,1772
2028-02-13,53,50,1928
2028-02-14,87,52,1888
2028-02-15,108,63,1670
2028-02-16,50,57,1153
2028-02-17,195,64,1067
2028-02-18,65,53,1846
2028-02-19,197,52,1472
2028-02-20,151,50,1228
2028-02-21,134,41,895
2028-02-22,69,65,975
2028-02-23,87,52,943
2028-02-24,100,55,1811
2028-02-25,108,62,1856
2028-02-26,122,42,1754
2028-02-27,117,52,1761
2028-02-28,126,44,1423
2028-02-29,74,62,1346
2028-03-01,136,52,923
2028-03-02,116,62,1962
2028-03-03,94,41,937
2028-03-04,117,58,1853
2028-03-05,135,47,1986
2028-03-06,155,41,1751
2028-03-07,89,60,1554
2028-03-08,116,58,1606
2028-03-09,182,62,808
2028-03-10,94,61,1986
2028-03-11,85,67,852
2028-03-12,98,47,1134
2028-03-13,197,48,1631
2028-03-14,164,62,1788
2028-03-15,180,63,1899
2028-03-16,191,57,1395
2028-03-17,116,66,959
2028-03-18,160,55,1100
2028-03-19,72,42,1539
2028-03-20,165,69,1669
2028-03-21,62,45,1041
2028-03-22,99,52,1561
2028-03-23,145,58,1362
2028-03-24,178,62,1161
2028-03-25,62,40,1424
2028-03-26,104,60,1373
2028-03-27,165,58,892
2028-03-28,181,67,1201
2028-03-29,119,48,1945
2028-03-30,87,53,1029
2028-03-31,162,50,824
2028-04-01,128,62,1766
2028-04-02,111,65,1023
2028-04-03,67,65,1760
2028-04-04,68,67,1791
2028-04-05,123,69,838
2028-04-06,127,41,1243
2028-04-07,88,59,1342
2028-04-08,127,68,1121
2028-04-09,196,55,1316
2028-04-10,83,43,972
2028-04-11,199,69,1307
2028-04-12,123,46,885
2028-04-13,159,58,1259
2028-04-14,184,49,1856
2028-04-15,57,57,1233
2028-04-16,93,59,1537
2028-04-17,96,40,1239
2028-04-18,152,52,1200
2028-04-19,101,45,1623
2028-04-20,141,69,1085
2028-04-21,148,66,1481
2028-04-22,61,68,1640
2028-04-23,112,43,1817
2028-04-24,149,53,1661
2028-04-25,71,46,1356
2028-04-26,84,54,1780
2028-04-27,108,54,1180
2028-04-28,111,52,1353
2028-04-29,64,68,1680
2028-04-30,95,41,1751
2028-05-01,68,42,1461
2028-05-02,191,40,1293
2028-05-03,123,42,944
2028-05-04,149,59,1478
2028-05-05,56,50,1685
2028-05-06,188,43,1145
2028-05-07,121,46,1295
2028-05-08,142,47,1374
2028-05-09,178,40,1941
2028-05-10,126,55,832
2028-05-11,184,48,1430
2028-05-12,111,44,1213
2028-05-13,122,63,1009
2028-05-14,82,63,1446
2028-05-15,193,48,1093
2028-05-16,103,66,1052
2028-05-17,58,59,1982
2028-05-18,106,64,840
2028-05-19,170,66,1469
2028-05-20,140,44,1301
2028-05-21,158,47,1574
2028-05-22,173,53,1200
2028-05-23,100,43,1910
2028-05-24,109,44,1720
2028-05-25,194,59,983
2028-05-26,73,66,868
2028-05-27,96,57,1843
2028-05-28,72,57,1153
2028-05-29,92,57,1389
2028-05-30,124,48,977
2028-05-31,164,62,1508
2028-06-01,93,69,1000
2028-06-02,133,40,1648
2028-06-03,66,42,1874
2028-06-04,106,55,1779
2028-06-05,95,51,1999
2028-06-06,137,46,1183
2028-06-07,87,41,1590
2028-06-08,54,58,907
2028-06-09,79,60,1729
2028-06-10,143,63,1159
2028-06-11,71,64,1598
2028-06-12,71,60,1657
2028-06-13,194,64,1528
2028-06-14,174,50,1312
2028-06-15,50,54,1621
2028-06-16,56,50,1417
2028-06-17,185,46,1758
2028-06-18,185,52,1067
2028-06-19,162,54,1416
2028-06-20,102,55,1134
2028-06-21,91,48,1306
